
VD= 0 to 5 in 0.01 step
VG= 0 to 5 in 0.5 step
NO. VD VG ID
 V V A
626 1.24 0.5 -9.3442E-05
627 1.25 0.5 -9.3465E-05
628 1.26 0.5 -9.3456E-05
629 1.27 0.5 -9.3435E-05
630 1.28 0.5 -9.345E-05
631 1.29 0.5 -9.3459E-05
632 1.3 0.5 -9.3435E-05
633 1.31 0.5 -9.3434E-05
634 1.32 0.5 -9.3455E-05
635 1.33 0.5 -9.3439E-05
636 1.34 0.5 -9.3418E-05
637 1.35 0.5 -9.3439E-05
638 1.36 0.5 -9.3446E-05
639 1.37 0.5 -9.3417E-05
640 1.38 0.5 -9.342E-05
641 1.39 0.5 -9.3439E-05
642 1.4 0.5 -9.3416E-05
643 1.41 0.5 -9.3404E-05
644 1.42 0.5 -9.3425E-05
645 1.43 0.5 -9.3426E-05
646 1.44 0.5 -9.3395E-05
647 1.45 0.5 -9.341E-05
648 1.46 0.5 -9.3425E-05
649 1.47 0.5 -9.3395E-05
650 1.48 0.5 -9.3392E-05
651 1.49 0.5 -9.341E-05
652 1.5 0.5 -9.3404E-05
653 1.51 0.5 -9.3379E-05
654 1.52 0.5 -9.3395E-05
655 1.53 0.5 -9.3404E-05
656 1.54 0.5 -9.3379E-05
657 1.55 0.5 -9.338E-05
658 1.56 0.5 -9.3371E-05
659 1.57 0.5 -9.3387E-05
660 1.58 0.5 -9.3385E-05
661 1.59 0.5 -9.336E-05
662 1.6 0.5 -9.3373E-05
663 1.61 0.5 -9.3385E-05
664 1.62 0.5 -9.336E-05
665 1.63 0.5 -9.3352E-05
666 1.64 0.5 -9.3372E-05
667 1.65 0.5 -9.3362E-05
668 1.66 0.5 -9.3341E-05
669 1.67 0.5 -9.3357E-05
670 1.68 0.5 -9.3363E-05
671 1.69 0.5 -9.3335E-05
672 1.7 0.5 -9.3335E-05
673 1.71 0.5 -9.3353E-05
674 1.72 0.5 -9.3336E-05
675 1.73 0.5 -9.3315E-05
676 1.74 0.5 -9.3334E-05
677 1.75 0.5 -9.3336E-05
678 1.76 0.5 -9.3308E-05
679 1.77 0.5 -9.331E-05
680 1.78 0.5 -9.3326E-05
681 1.79 0.5 -9.3303E-05
682 1.8 0.5 -9.329E-05
683 1.81 0.5 -9.3307E-05
684 1.82 0.5 -9.3303E-05
685 1.83 0.5 -9.3276E-05
686 1.84 0.5 -9.3284E-05
687 1.85 0.5 -9.3297E-05
688 1.86 0.5 -9.3265E-05
689 1.87 0.5 -9.3258E-05
690 1.88 0.5 -9.3274E-05
691 1.89 0.5 -9.3265E-05
692 1.9 0.5 -9.3238E-05
693 1.91 0.5 -9.3251E-05
694 1.92 0.5 -9.3256E-05
695 1.93 0.5 -9.3228E-05
696 1.94 0.5 -9.322E-05
697 1.95 0.5 -9.3237E-05
698 1.96 0.5 -9.322E-05
699 1.97 0.5 -9.3192E-05
700 1.98 0.5 -9.3208E-05
701 1.99 0.5 -9.3209E-05
702 2 0.5 -9.3174E-05
703 2.01 0.5 -9.3171E-05
704 2.02 0.5 -9.3184E-05
705 2.03 0.5 -9.3156E-05
706 2.04 0.5 -9.3137E-05
707 2.05 0.5 -9.3149E-05
708 2.06 0.5 -9.3136E-05
709 2.07 0.5 -9.3102E-05
710 2.08 0.5 -9.3103E-05
711 2.09 0.5 -9.3111E-05
712 2.1 0.5 -9.3076E-05
713 2.11 0.5 -9.3058E-05
714 2.12 0.5 -9.3068E-05
715 2.13 0.5 -9.3051E-05
716 2.14 0.5 -9.3015E-05
717 2.15 0.5 -9.3017E-05
718 2.16 0.5 -9.3013E-05
719 2.17 0.5 -9.2972E-05
720 2.18 0.5 -9.2954E-05
721 2.19 0.5 -9.2959E-05
722 2.2 0.5 -9.2931E-05
723 2.21 0.5 -9.2892E-05
724 2.22 0.5 -9.2898E-05
725 2.23 0.5 -9.2882E-05
726 2.24 0.5 -9.2832E-05
727 2.25 0.5 -9.2818E-05
728 2.26 0.5 -9.281E-05
729 2.27 0.5 -9.2769E-05
730 2.28 0.5 -9.273E-05
731 2.29 0.5 -9.2725E-05
732 2.3 0.5 -9.2698E-05
733 2.31 0.5 -9.2642E-05
734 2.32 0.5 -9.2624E-05
735 2.33 0.5 -9.2609E-05
736 2.34 0.5 -9.2551E-05
737 2.35 0.5 -9.2513E-05
738 2.36 0.5 -9.2497E-05
739 2.37 0.5 -9.2453E-05
740 2.38 0.5 -9.2391E-05
741 2.39 0.5 -9.2369E-05
742 2.4 0.5 -9.2338E-05
743 2.41 0.5 -9.2271E-05
744 2.42 0.5 -9.2219E-05
745 2.43 0.5 -9.2194E-05
746 2.44 0.5 -9.2135E-05
747 2.45 0.5 -9.2066E-05
748 2.46 0.5 -9.2034E-05
749 2.47 0.5 -9.198E-05
750 2.48 0.5 -9.1899E-05
751 2.49 0.5 -9.1846E-05
752 2.5 0.5 -9.181E-05
753 2.51 0.5 -9.1728E-05
754 2.52 0.5 -9.1646E-05
755 2.53 0.5 -9.1602E-05
756 2.54 0.5 -9.1534E-05
757 2.55 0.5 -9.144E-05
758 2.56 0.5 -9.1379E-05
759 2.57 0.5 -9.1315E-05
760 2.58 0.5 -9.1218E-05
761 2.59 0.5 -9.1132E-05
762 2.6 0.5 -9.1072E-05
763 2.61 0.5 -9.0986E-05
764 2.62 0.5 -9.087E-05
765 2.63 0.5 -9.0799E-05
766 2.64 0.5 -9.0724E-05
767 2.65 0.5 -9.0609E-05
768 2.66 0.5 -9.0509E-05
769 2.67 0.5 -9.0426E-05
770 2.68 0.5 -9.032E-05
771 2.69 0.5 -9.02E-05
772 2.7 0.5 -9.0116E-05
773 2.71 0.5 -9.0016E-05
774 2.72 0.5 -8.9876E-05
775 2.73 0.5 -8.9769E-05
776 2.74 0.5 -8.968E-05
777 2.75 0.5 -8.9547E-05
778 2.76 0.5 -8.9414E-05
779 2.77 0.5 -8.9308E-05
780 2.78 0.5 -8.9189E-05
781 2.79 0.5 -8.9039E-05
782 2.8 0.5 -8.892E-05
783 2.81 0.5 -8.8806E-05
784 2.82 0.5 -8.8641E-05
785 2.83 0.5 -8.8503E-05
786 2.84 0.5 -8.8387E-05
787 2.85 0.5 -8.8244E-05
788 2.86 0.5 -8.8079E-05
789 2.87 0.5 -8.794E-05
790 2.88 0.5 -8.7808E-05
791 2.89 0.5 -8.7636E-05
792 2.9 0.5 -8.7478E-05
793 2.91 0.5 -8.7345E-05
794 2.92 0.5 -8.7167E-05
795 2.93 0.5 -8.699E-05
796 2.94 0.5 -8.6851E-05
797 2.95 0.5 -8.6693E-05
798 2.96 0.5 -8.6502E-05
799 2.97 0.5 -8.6335E-05
800 2.98 0.5 -8.6177E-05
801 2.99 0.5 -8.5982E-05
802 3 0.5 -8.5791E-05
803 3.01 0.5 -8.5633E-05
804 3.02 0.5 -8.5455E-05
805 3.03 0.5 -8.5232E-05
806 3.04 0.5 -8.5055E-05
807 3.05 0.5 -8.4883E-05
808 3.06 0.5 -8.4671E-05
809 3.07 0.5 -8.4469E-05
810 3.08 0.5 -8.4278E-05
811 3.09 0.5 -8.4078E-05
812 3.1 0.5 -8.385E-05
